# Column 1: Frequency (microHz)
# Column 2: 
2.032174868932859795e+02 8.925770080084758362e-01
2.032280568239472416e+02 1.945846034112532985e+00
2.032386267546085037e+02 2.540243368849566696e+00
2.032491966852697374e+02 2.128893753038471282e+00
2.032597666159309995e+02 5.157131668146152093e-01
2.032703365465922616e+02 4.893712374400417175e+00
2.032809064772535237e+02 2.214814021731882132e+00
2.032914764079147574e+02 1.010429083478950751e+01
2.033020463385760195e+02 2.627161091391881254e+00
2.033126162692372816e+02 1.765987448899273282e+00
2.033231861998985437e+02 2.902287141692537542e+00
2.033337561305598058e+02 8.886260053728642916e-01
2.033443260612210395e+02 1.600786525923348691e+00
2.033548959918823016e+02 6.359433923961219648e-01
2.033654659225435637e+02 1.054895381607749982e+00
2.033760358532048258e+02 4.705805734925587736e+00
2.033866057838660595e+02 2.660082080002978522e+00
2.033971757145273216e+02 3.152190671150755019e+00
2.034077456451885837e+02 1.644485601890903204e-01
2.034183155758498458e+02 4.023293098219852482e+00
2.034288855065110795e+02 1.205810569328518572e-01
2.034394554371723416e+02 4.834696353442801353e+00
2.034500253678336037e+02 2.062778438831658345e+00
2.034605952984948658e+02 2.611902610758101151e-01
2.034711652291560995e+02 4.268872463263377326e-01
2.034817351598173616e+02 4.279481973848289211e-01
2.034923050904786237e+02 4.770450613593255063e-01
2.035028750211398858e+02 2.794299398837682413e-01
2.035134449518011195e+02 1.983715922406967813e+00
2.035240148824623816e+02 6.449939130168300672e-01
2.035345848131236437e+02 8.429943905805556970e-01
2.035451547437849058e+02 9.275908212504271333e-01
2.035557246744461395e+02 6.271570141478811422e+00
2.035662946051074016e+02 3.128973104577554842e+00
2.035768645357686637e+02 3.121468899501351313e+00
2.035874344664299258e+02 2.350637368710080555e+00
2.035980043970911595e+02 3.611893428441543819e-01
2.036085743277524216e+02 1.734817904474500905e+00
2.036191442584136837e+02 1.013009071306672171e+00
2.036297141890749458e+02 3.596589683495045708e+00
2.036402841197362079e+02 1.983058997364281151e+00
2.036508540503974416e+02 3.835041803561110463e+00
2.036614239810587037e+02 1.557459066302538941e+00
2.036719939117199658e+02 5.141703713324545788e+00
2.036825638423811711e+02 1.740152276955337696e+00
2.036931337730424332e+02 4.225491645800680374e+00
2.037037037037036953e+02 4.290417256946562063e-01
2.037142736343649574e+02 8.722524255076549160e-01
2.037248435650262195e+02 2.815336649246122924e+00
2.037354134956874532e+02 3.646956241555065592e+00
2.037459834263487153e+02 2.321729220333471844e+00
2.037565533570099774e+02 5.335585153652065982e-01
2.037671232876712395e+02 1.493710526421202056e+00
2.037776932183324732e+02 3.854506760155297918e-01
2.037882631489937353e+02 4.406769311688028545e-01
2.037988330796549974e+02 1.424089626610778092e+00
2.038094030103162595e+02 6.159611821050993141e-01
2.038199729409774932e+02 1.428802933851632595e+00
2.038305428716387553e+02 2.576241470665696642e-01
2.038411128023000174e+02 5.044111171833334240e+00
2.038516827329612795e+02 2.804618865652206861e+00
2.038622526636225132e+02 4.858361301891815920e+00
2.038728225942837753e+02 2.046306893693737305e-01
2.038833925249450374e+02 7.973914177931772373e-01
2.038939624556062995e+02 1.696195321303859860e+00
2.039045323862675332e+02 6.651215272189385352e+00
2.039151023169287953e+02 7.013415430489097213e-01
2.039256722475900574e+02 3.499885402218308350e+00
2.039362421782513195e+02 1.713677827155476008e+00
2.039468121089125532e+02 5.509333006356249562e-01
2.039573820395738153e+02 8.298208796360043715e-01
2.039679519702350774e+02 3.757684733659232723e+00
2.039785219008963395e+02 1.578858259396453967e+00
2.039890918315575732e+02 1.662473096212389700e+00
2.039996617622188353e+02 5.472545716732405419e-01
2.040102316928800974e+02 4.291772352039410765e-01
2.040208016235413595e+02 4.071129037542219997e+00
2.040313715542026216e+02 1.423041036821695693e+00
2.040419414848638553e+02 7.564851881499884412e-01
2.040525114155251174e+02 7.972812026583845357e-01
2.040630813461863795e+02 2.793743113856522187e-01
2.040736512768476416e+02 3.357914999686136825e-01
2.040842212075088753e+02 3.029721224949347036e+00
2.040947911381701374e+02 4.989035656898454185e+00
2.041053610688313995e+02 8.395622690010199340e-01
2.041159309994926616e+02 9.109220014870821336e-01
2.041265009301538953e+02 3.204485783133568244e+00
2.041370708608151574e+02 6.319767226439640950e+00
2.041476407914764195e+02 4.658012549436032934e+00
2.041582107221376816e+02 1.622108335461303286e+00
2.041687806527989153e+02 1.378429791720476194e+00
2.041793505834601774e+02 5.189310193652210135e-01
2.041899205141214395e+02 6.977573923238470144e+00
2.042004904447827016e+02 2.453992592053021227e+00
2.042110603754439353e+02 3.212886865801709013e-01
2.042216303061051974e+02 1.820471521922569336e+00
2.042322002367664595e+02 2.111806335563066184e-01
2.042427701674277216e+02 3.719470835600235503e+00
2.042533400980889553e+02 6.242587629553653789e-02
2.042639100287502174e+02 1.250887223079550914e+00
2.042744799594114795e+02 3.235787782481982511e+00
2.042850498900727416e+02 1.205582694437265845e+00
2.042956198207339753e+02 9.863302312172110564e-02
2.043061897513952374e+02 8.155686292869164244e-01
2.043167596820564995e+02 4.860387812383522577e-01
2.043273296127177616e+02 2.322213595960984200e+00
2.043378995433790237e+02 3.262361147939985440e+00
2.043484694740402574e+02 1.786813986716026870e+00
2.043590394047015195e+02 6.985976839666268035e-01
2.043696093353627816e+02 4.755448975269024880e-02
2.043801792660240437e+02 2.974960008289720403e-01
2.043907491966852774e+02 1.502491781164352114e+00
2.044013191273465395e+02 2.740080826902310029e+00
2.044118890580078016e+02 7.104426180916002531e-01
2.044224589886690637e+02 3.999969759031848593e+00
2.044330289193302974e+02 1.470024702120638072e-01
2.044435988499915595e+02 3.497884649056663520e+00
2.044541687806528216e+02 3.977606840320964565e+00
2.044647387113140837e+02 2.715518933629679665e+00
2.044753086419753174e+02 2.938988269381367147e+00
2.044858785726365795e+02 3.431564873613059508e+00
2.044964485032978416e+02 7.824018284612712648e-01
2.045070184339591037e+02 6.192333188201012417e-01
2.045175883646203374e+02 3.422658963904792739e-01
2.045281582952815711e+02 6.751663199629105883e+00
2.045387282259428332e+02 3.369479932030415625e+00
2.045492981566040953e+02 4.042756188595387101e+00
2.045598680872653290e+02 1.767305173878200852e+00
2.045704380179265911e+02 3.077271616020932354e-01
2.045810079485878532e+02 6.412070344243799624e+00
2.045915778792491153e+02 4.390952576736379065e+00
2.046021478099103490e+02 2.464267447531012678e+00
2.046127177405716111e+02 2.056713785869615396e+00
2.046232876712328732e+02 4.447101378493543145e+00
2.046338576018941353e+02 1.316359451096963395e+00
2.046444275325553690e+02 2.262762542245316144e+00
2.046549974632166311e+02 3.416455565817399509e-01
2.046655673938778932e+02 5.642009303773015683e-01
2.046761373245391553e+02 8.815397323099862792e-01
2.046867072552003890e+02 1.201673400572804001e-01
2.046972771858616511e+02 6.267773526887647773e-01
2.047078471165229132e+02 1.704616063924982550e+00
2.047184170471841753e+02 5.580149592090638544e-01
2.047289869778454090e+02 2.523589599432823682e+00
2.047395569085066711e+02 1.109523454971484746e+00
2.047501268391679332e+02 3.173478975270421110e+00
2.047606967698291953e+02 4.930692844941293035e-02
2.047712667004904574e+02 4.326372569749921126e-01
2.047818366311516911e+02 2.197831184808067384e+00
2.047924065618129532e+02 6.377874677162940209e-01
2.048029764924742153e+02 4.336271082808347721e+00
2.048135464231354774e+02 2.457437495663574278e+00
2.048241163537967111e+02 1.979186259273587600e-01
2.048346862844579732e+02 2.568769415942198542e+00
2.048452562151192353e+02 1.865443597651876173e+00
2.048558261457804974e+02 5.887616725432838483e-02
2.048663960764417311e+02 6.204285409836871601e-01
2.048769660071029932e+02 1.286728622645125997e+00
2.048875359377642553e+02 1.654181912133783294e+00
2.048981058684255174e+02 9.074586092058234854e+00
2.049086757990867511e+02 5.790130851359183151e-01
2.049192457297480132e+02 5.423203852547303860e+00
2.049298156604092753e+02 7.710258747238721844e-01
2.049403855910705374e+02 2.227985413766987666e+00
2.049509555217317711e+02 2.444068173715947812e-01
2.049615254523930332e+02 1.139219537989744485e-01
2.049720953830542953e+02 1.487323985857600839e+00
2.049826653137155574e+02 1.027744990224219945e+00
2.049932352443767911e+02 1.114938172080585321e+00
2.050038051750380532e+02 1.839961394675514228e+00
2.050143751056993153e+02 7.630562459522260976e-01
2.050249450363605774e+02 1.059414410128073314e+01
2.050355149670218111e+02 2.906868425320649596e+00
2.050460848976830732e+02 1.652313489811187752e+00
2.050566548283443353e+02 1.001008354626920616e+00
2.050672247590055974e+02 6.691590032887654083e+00
2.050777946896668595e+02 1.235274897750221479e+00
2.050883646203280932e+02 2.034270053193492522e+00
2.050989345509893553e+02 3.602694715356153043e+00
2.051095044816506174e+02 4.222413061316103722e+00
2.051200744123118795e+02 2.283861229487633260e+00
2.051306443429731132e+02 1.039451712581528131e+00
2.051412142736343753e+02 5.054110207899065621e+00
2.051517842042956374e+02 1.695628598460746650e+00
2.051623541349568995e+02 1.030747727113681261e-01
2.051729240656181332e+02 1.527311989994032171e+00
2.051834939962793953e+02 3.794002366660886416e+00
2.051940639269406574e+02 1.019800747414250502e-01
2.052046338576019195e+02 3.462953795859647688e+00
2.052152037882631532e+02 6.088073263569434429e-02
2.052257737189244153e+02 4.190012452731661230e-01
2.052363436495856774e+02 1.389404589845000260e+00
2.052469135802469395e+02 5.663482735791242062e-01
2.052574835109081732e+02 2.259115142232169138e+00
2.052680534415694353e+02 8.317468134088538967e-02
2.052786233722306974e+02 7.072277422845970385e+00
2.052891933028919595e+02 7.805733507548118233e-01
2.052997632335531932e+02 2.436110059008316231e+00
2.053103331642144553e+02 2.501050919895883573e-01
2.053209030948757174e+02 3.328708953058166387e+00
2.053314730255369795e+02 1.467997285683025621e-01
2.053420429561982132e+02 1.126681421539116101e+00
2.053526128868594753e+02 3.721308379623904816e+00
2.053631828175207374e+02 1.539081999767943465e+00
2.053737527481819711e+02 2.720355221292299758e-02
2.053843226788432048e+02 2.399728376469377977e+00
2.053948926095044669e+02 2.644446449961811996e-01
2.054054625401657290e+02 1.944898411967408425e+00
2.054160324708269911e+02 1.918248191647947243e+00
2.054266024014882248e+02 1.018515175308170928e+00
2.054371723321494869e+02 5.934601404003494451e+00
2.054477422628107490e+02 1.141140776770366072e+00
2.054583121934720111e+02 7.550981239689098512e-01
2.054688821241332732e+02 1.895611838393799653e+00
2.054794520547945069e+02 4.706539333116863233e+00
2.054900219854557690e+02 2.812167809257560602e+00
2.055005919161170311e+02 1.068217405446461044e+00
2.055111618467782932e+02 7.713534712530693005e-01
2.055217317774395269e+02 2.873659784421429997e+00
2.055323017081007890e+02 1.823142356587788629e-02
2.055428716387620511e+02 2.559719623520326226e-01
2.055534415694233132e+02 1.025815735102580728e+00
2.055640115000845469e+02 6.106082751314938495e-01
2.055745814307458090e+02 4.917187802068384017e-01
2.055851513614070711e+02 2.145313149071104430e-01
2.055957212920683332e+02 7.135842266251910537e+00
2.056062912227295669e+02 4.805850412719808729e-01
2.056168611533908290e+02 8.493626764293288334e-02
2.056274310840520911e+02 1.955774742401844124e+00
2.056380010147133532e+02 9.953068952386440182e-02
2.056485709453745869e+02 1.092134678201374554e+00
2.056591408760358490e+02 1.423305434075301523e+00
2.056697108066971111e+02 5.146898534315790030e+00
2.056802807373583732e+02 1.188470617278712504e+00
2.056908506680196069e+02 1.324301616806334403e+00
2.057014205986808690e+02 2.675061474745837886e-01
2.057119905293421311e+02 1.148780178822236042e+00
2.057225604600033932e+02 1.952600395908918207e+00
2.057331303906646269e+02 5.733642697954821621e+00
2.057437003213258890e+02 4.707562217543952432e-01
2.057542702519871511e+02 7.273061003473612063e-01
2.057648401826484132e+02 5.183604875597117578e-01
2.057754101133096754e+02 1.144956898581952931e+00
2.057859800439709090e+02 4.785942084656777951e+00
2.057965499746321711e+02 5.216258160931616095e-01
2.058071199052934332e+02 3.102899127781151567e-02
2.058176898359546954e+02 2.050645846857929999e-01
2.058282597666159290e+02 5.366145118130252634e+00
2.058388296972771911e+02 4.413142241244101704e+00
2.058493996279384532e+02 3.485823631118703525e-01
2.058599695585997154e+02 3.195265587651081152e+00
2.058705394892609490e+02 2.750435608643935215e+00
2.058811094199222111e+02 4.041457357356389224e+00
2.058916793505834733e+02 3.965660085074448893e-01
2.059022492812447354e+02 3.195578446843847065e+00
2.059128192119059690e+02 3.358665109916384672e+00
2.059233891425672311e+02 1.589817347508838852e+00
2.059339590732284933e+02 1.305248702556067064e+00
2.059445290038897554e+02 8.316404313462483211e-01
2.059550989345509890e+02 2.803568921500252831e+00
2.059656688652122511e+02 7.299072778049836563e-01
2.059762387958735133e+02 9.325090356999441443e-01
2.059868087265347754e+02 1.146455676674402069e+00
2.059973786571960090e+02 9.641560590279975029e-01
2.060079485878572711e+02 6.377101182311036842e-01
2.060185185185185333e+02 4.404611248371137044e+00
2.060290884491797954e+02 1.217892219481414351e+00
2.060396583798410290e+02 2.143941831446512847e+00
2.060502283105022912e+02 1.756568662082105492e+00
2.060607982411635533e+02 2.770026747302357095e-01
2.060713681718248154e+02 2.200629968064523823e+00
2.060819381024860775e+02 7.087838344954127123e-01
2.060925080331473112e+02 6.038471750925947408e-04
2.061030779638085733e+02 1.195338791783097765e+00
2.061136478944698354e+02 1.895925548670795296e-02
2.061242178251310975e+02 1.914728072156781091e-01
2.061347877557923312e+02 4.178857194110741635e-01
2.061453576864535933e+02 6.566235821638331416e+00
2.061559276171148554e+02 7.753342491454825458e-01
2.061664975477761175e+02 5.608344260847820451e+00
2.061770674784373512e+02 3.995915003571188784e+00
2.061876374090986133e+02 3.817447516809803876e+00
2.061982073397598754e+02 2.315619966243928296e+00
2.062087772704211375e+02 6.905333663684988244e-01
2.062193472010823427e+02 3.136519802315206884e-01
2.062299171317436048e+02 2.097697708734456157e+00
2.062404870624048669e+02 7.530063440801675334e+00
2.062510569930661291e+02 1.986401687740392497e+00
2.062616269237273627e+02 1.255434360206761912e+00
2.062721968543886248e+02 3.230110184007839447e+00
2.062827667850498869e+02 5.962910287067295367e-02
2.062933367157111491e+02 8.206056958001585189e-01
2.063039066463723827e+02 8.838811318752855251e-02
2.063144765770336448e+02 1.761233724872044215e+00
2.063250465076949069e+02 8.660419451800167590e-01
2.063356164383561691e+02 1.742980243986554045e+00
2.063461863690174027e+02 1.214915720185549386e+00
2.063567562996786648e+02 1.108730906905028180e+00
2.063673262303399270e+02 1.993034641895885306e+00
2.063778961610011891e+02 2.264059906253486965e+00
2.063884660916624227e+02 1.091699659221516461e+00
2.063990360223236848e+02 2.162899662812320489e+00
2.064096059529849470e+02 8.582309027093442122e-01
2.064201758836462091e+02 7.786249626634811349e-01
2.064307458143074427e+02 8.209210078818343637e-02
2.064413157449687048e+02 2.329065798853038771e+00
2.064518856756299670e+02 1.715882726751946530e+00
2.064624556062912291e+02 1.038596510207992069e-01
2.064730255369524912e+02 3.936626497148980608e+00
2.064835954676137248e+02 1.529256597451902788e+00
2.064941653982749870e+02 7.584324485160800045e+00
2.065047353289362491e+02 2.044708390613126259e+00
2.065153052595975112e+02 1.798221634773758959e-01
2.065258751902587449e+02 1.474101339069405991e+00
2.065364451209200070e+02 2.297369835528636495e-01
2.065470150515812691e+02 5.782886823986099767e-01
2.065575849822425312e+02 4.497934332563493953e+00
2.065681549129037649e+02 5.065537628708879359e-01
2.065787248435650270e+02 6.615519993457876780e-01
2.065892947742262891e+02 6.452963230631648672e-01
2.065998647048875512e+02 1.467669448602874072e+00
2.066104346355487849e+02 8.588860798679690545e-01
2.066210045662100470e+02 3.873831474315495016e-01
2.066315744968713091e+02 1.333785499244418249e+00
2.066421444275325712e+02 8.614483707661718670e-01
2.066527143581938049e+02 4.197312246114069723e+00
2.066632842888550670e+02 2.249943038989657307e+00
2.066738542195163291e+02 7.661649314237849173e-02
2.066844241501775912e+02 1.410976215407345080e+00
2.066949940808388249e+02 2.418509575131405853e+00
2.067055640115000870e+02 7.679108748150228481e-01
2.067161339421613491e+02 1.483846791511664320e-01
2.067267038728226112e+02 7.467476713249400211e-01
2.067372738034838449e+02 4.674598726847701835e-01
2.067478437341451070e+02 2.677620646027852880e-01
2.067584136648063691e+02 1.343917190937029105e+00
2.067689835954676312e+02 6.979698691247999687e-01
2.067795535261288933e+02 1.302900085416792031e+00
2.067901234567901270e+02 2.987700599068702445e+00
2.068006933874513891e+02 9.548129789865894557e-02
2.068112633181126512e+02 2.009101951615047010e+00
2.068218332487739133e+02 2.068449898813213284e-01
2.068324031794351470e+02 2.718990463244985722e+00
2.068429731100964091e+02 1.049835063434677584e+00
2.068535430407576712e+02 6.947790996985387935e+00
2.068641129714189333e+02 1.258279642809230880e+00
2.068746829020801670e+02 1.637578414578524155e+00
2.068852528327414291e+02 7.111428509060973013e-01
2.068958227634026912e+02 5.931778948292019127e-01
2.069063926940639533e+02 2.489632529401890171e+00
2.069169626247251870e+02 6.801077149336710592e-01
2.069275325553864491e+02 3.167349284792490838e-02
2.069381024860477112e+02 8.593458617382205844e-01
2.069486724167089733e+02 1.332123732167960872e+00
2.069592423473702070e+02 7.991090604542622211e-01
2.069698122780314691e+02 1.415249553573583396e+00
2.069803822086927312e+02 1.514371602367588165e+00
2.069909521393539933e+02 4.709101106771742540e-01
2.070015220700152270e+02 1.288941896459011360e+00
2.070120920006764891e+02 2.664611909060435213e+00
2.070226619313377512e+02 3.586414044214462638e-01
2.070332318619990133e+02 6.232111752169331886e+00
2.070438017926602470e+02 3.858113710589526679e+00
2.070543717233215091e+02 8.662960847181619961e-01
2.070649416539827428e+02 4.633820795084139910e+00
2.070755115846440049e+02 7.571048392365968549e-02
2.070860815153052386e+02 3.605074442497127496e+00
2.070966514459665007e+02 1.536092653735632085e+00
2.071072213766277628e+02 1.297579440462336420e+00
2.071177913072890249e+02 5.234078879284327357e-01
2.071283612379502586e+02 1.694988436823060995e+00
2.071389311686115207e+02 3.143662544948939264e+00
2.071495010992727828e+02 2.314829994736826269e+00
2.071600710299340449e+02 3.148182610999388231e+00
2.071706409605952786e+02 2.430266633721994030e+00
2.071812108912565407e+02 9.650092978783353814e+00
2.071917808219178028e+02 1.559021259419030893e-02
2.072023507525790649e+02 2.252324507048549584e+00
2.072129206832403270e+02 3.300758114558585810e+00
2.072234906139015607e+02 5.836884686421522916e-01
2.072340605445628228e+02 8.983793899781640502e-02
2.072446304752240849e+02 7.435253844317172289e-01
2.072552004058853470e+02 9.892217690099450733e-01
2.072657703365465807e+02 8.833962838906932527e-03
2.072763402672078428e+02 1.977384299657198197e+00
2.072869101978691049e+02 3.876913999009108935e-01
2.072974801285303670e+02 5.162573808440604900e-02
2.073080500591916007e+02 5.716448858931222343e-01
2.073186199898528628e+02 1.734114638086287963e+00
2.073291899205141249e+02 2.538701477627646863e+00
2.073397598511753870e+02 6.887631900093034165e-01
2.073503297818366207e+02 1.702057078542885127e-01
2.073608997124978828e+02 1.465492102837044897e+00
2.073714696431591449e+02 3.689281710763848920e+00
2.073820395738204070e+02 4.644632716538759531e+00
2.073926095044816407e+02 4.806309183858509471e+00
2.074031794351429028e+02 2.378729158625144890e+00
2.074137493658041649e+02 3.707385509914997268e+00
2.074243192964654270e+02 3.387286409283430277e+00
2.074348892271266607e+02 1.525886398428660362e+00
2.074454591577879228e+02 1.049139655044033503e+00
2.074560290884491849e+02 1.348684204946714871e-01
2.074665990191104470e+02 2.053317947841514446e+00
2.074771689497716807e+02 2.323496482841924671e+00
2.074877388804329428e+02 3.230002353783872682e+00
2.074983088110942049e+02 2.742445226888657217e+00
2.075088787417554670e+02 1.028695987845278381e-01
2.075194486724167291e+02 9.290977778936961029e-02
2.075300186030779628e+02 1.445386209560375335e+00
2.075405885337392249e+02 4.842449313211322215e-01
2.075511584644004870e+02 1.202837080261275560e+00
2.075617283950617491e+02 6.664602828153505520e-02
2.075722983257229828e+02 5.691188228501520285e-01
2.075828682563842449e+02 5.852594364698591178e-01
2.075934381870455070e+02 2.899016413645486789e+00
2.076040081177067691e+02 4.361283462434158764e+00
2.076145780483680028e+02 1.696027785425227030e-01
2.076251479790292649e+02 1.757991946134153660e-01
2.076357179096905270e+02 1.461893796028745252e+00
2.076462878403517891e+02 3.590723276124669461e+00
2.076568577710130228e+02 1.821752250781951910e+00
2.076674277016742849e+02 4.399741348146820608e-01
2.076779976323355470e+02 1.886472408281708590e-01
2.076885675629968091e+02 6.006560610638405073e+00
2.076991374936580428e+02 2.641437768478655523e-01
2.077097074243193049e+02 1.729694928346014460e-01
2.077202773549805670e+02 2.780487402373703176e+00
2.077308472856418291e+02 8.060399105846828283e-01
2.077414172163030628e+02 3.483131432757987089e-01
2.077519871469643249e+02 1.252946765116986327e+00
2.077625570776255870e+02 1.451156403053986521e+00
2.077731270082868491e+02 5.936595781259063065e-01
2.077836969389481112e+02 2.195011005579658114e+00
2.077942668696093449e+02 5.904343274478902615e-01
2.078048368002706070e+02 1.720048251325559274e+00
2.078154067309318691e+02 5.646638036975859976e+00
2.078259766615931312e+02 3.232171037278867676e+00
2.078365465922543649e+02 3.258733277395085892e+00
2.078471165229156270e+02 3.508535352929067486e-01
2.078576864535768891e+02 3.432342834114382679e+00
2.078682563842381512e+02 3.052900904324975517e-01
2.078788263148993849e+02 2.231801498355037605e+00
2.078893962455606470e+02 1.230880246233158282e+00
2.078999661762219091e+02 8.931896241232258893e-01
2.079105361068831428e+02 6.985416980531437003e-01
2.079211060375443765e+02 3.669249498861040792e-01
2.079316759682056386e+02 5.596429172590625806e-02
2.079422458988669007e+02 4.336439834958181194e-01
2.079528158295281628e+02 7.617455299211198794e-01
2.079633857601893965e+02 1.783098813447461239e+00
2.079739556908506586e+02 2.502900737175957069e+00
2.079845256215119207e+02 1.709381557157978238e+00
2.079950955521731828e+02 2.341256254346439469e+00
2.080056654828344165e+02 1.946393739108899457e+00
2.080162354134956786e+02 5.989189567129183933e-01
2.080268053441569407e+02 6.591610870930928456e-01
2.080373752748182028e+02 5.190824403514812668e-02
2.080479452054794365e+02 1.882715083007364676e+00
2.080585151361406986e+02 7.474676302471555012e+00
2.080690850668019607e+02 1.035494001551160004e+00
2.080796549974632228e+02 2.471547255865914394e+00
2.080902249281244565e+02 4.641959725844249096e-01
2.081007948587857186e+02 1.647879243503961533e+00
2.081113647894469807e+02 5.038930067265201984e+00
2.081219347201082428e+02 2.797144257128799882e+00
2.081325046507694765e+02 1.179982303694254853e+01
2.081430745814307386e+02 2.262904239621784885e+00
2.081536445120920007e+02 1.000622550876590466e+01
2.081642144427532628e+02 1.280431663256983432e+00
2.081747843734144965e+02 6.325516041726433891e-02
2.081853543040757586e+02 1.328484006977431464e-01
2.081959242347370207e+02 1.146147891788646511e+00
2.082064941653982828e+02 3.527623472854033992e-01
2.082170640960595449e+02 9.696596518034537038e-01
2.082276340267207786e+02 1.320660446275849553e+00
2.082382039573820407e+02 5.609194585871819072e+00
2.082487738880433028e+02 3.771777340511136334e+00
2.082593438187045649e+02 7.797573591868877108e-01
2.082699137493657986e+02 4.045667281188300102e+00
2.082804836800270607e+02 1.164591059498157444e+00
2.082910536106883228e+02 6.554145569185529929e-01
2.083016235413495849e+02 1.599474540615843710e+00
2.083121934720108186e+02 4.267278746180074300e+00
2.083227634026720807e+02 1.306356046409355187e+01
2.083333333333333428e+02 2.212167870166615646e+00
2.083439032639946049e+02 5.683658048987410422e-02
2.083544731946558386e+02 1.189193106128014210e-01
2.083650431253171007e+02 5.875976473233041064e-01
2.083756130559783628e+02 2.127061833744626984e+00
2.083861829866396249e+02 9.230937171355650506e+00
2.083967529173008586e+02 5.820188068363189693e+00
2.084073228479621207e+02 7.981766450902575194e+00
2.084178927786233828e+02 1.602397507828467571e+00
2.084284627092846449e+02 6.309684988493027280e-01
2.084390326399458786e+02 4.703004857930533689e+00
2.084496025706071407e+02 1.141775082965185373e+00
2.084601725012684028e+02 7.450814278360136989e+00
2.084707424319296649e+02 3.711758941711101212e+00
2.084813123625908986e+02 8.901190925155525235e+00
2.084918822932521607e+02 1.361470975170141351e+01
2.085024522239134228e+02 1.510953796899324519e+00
2.085130221545746849e+02 1.972347075922280624e+01
2.085235920852359470e+02 3.398594473296339658e+01
2.085341620158971807e+02 1.766763252755883418e+00
2.085447319465584428e+02 5.798715444314773038e+00
2.085553018772197049e+02 1.051672672308922785e+01
2.085658718078809670e+02 1.774354533175014836e+01
2.085764417385422007e+02 8.433549056707104752e-01
2.085870116692034628e+02 7.365897021772816800e+01
2.085975815998647249e+02 5.585433410917055852e+01
2.086081515305259870e+02 1.914191420824128187e+01
2.086187214611872207e+02 1.333107867777170519e+01
2.086292913918484828e+02 1.461769199317802226e+01
2.086398613225097449e+02 2.918453140632450271e+01
2.086504312531710070e+02 7.648547533743637494e+00
2.086610011838322407e+02 2.567577676281650056e+01
2.086715711144935028e+02 4.113550137770695159e+01
2.086821410451547649e+02 8.872855819861383608e+00
2.086927109758160270e+02 2.319714039803548289e+00
2.087032809064772607e+02 1.235213757486437913e+02
2.087138508371385228e+02 2.234587736905418609e+01
2.087244207677997849e+02 8.652105589087240034e+00
2.087349906984610470e+02 2.116258156751873010e+00
2.087455606291222807e+02 6.633580281424178793e+01
2.087561305597835428e+02 5.859796078903737993e+00
2.087667004904447765e+02 1.456645761468324629e+01
2.087772704211060386e+02 6.602658687029345330e+00
2.087878403517672723e+02 5.485226311121613740e+00
2.087984102824285344e+02 5.120144046306905672e+00
2.088089802130897965e+02 7.507450696773170229e+00
2.088195501437510586e+02 1.068379620462548552e+01
2.088301200744122923e+02 7.703943994681256013e-01
2.088406900050735544e+02 3.372781579973203048e+00
2.088512599357348165e+02 2.832100494523429823e+00
2.088618298663960786e+02 2.922420340002767070e+00
2.088723997970573123e+02 4.648878201514014208e+00
2.088829697277185744e+02 7.529708745561705108e-01
2.088935396583798365e+02 9.251718737814005777e+00
2.089041095890410986e+02 3.681670005381837640e+00
2.089146795197023607e+02 3.421878152175608978e+00
2.089252494503635944e+02 3.420183869863060444e+00
2.089358193810248565e+02 4.417292351109512794e+00
2.089463893116861186e+02 1.207327388055814632e+00
2.089569592423473807e+02 3.075500142240776835e+00
2.089675291730086144e+02 5.599718893422301669e+00
2.089780991036698765e+02 2.323617978144554730e+00
2.089886690343311386e+02 5.143886868341537522e+00
2.089992389649924007e+02 7.049222978150162966e+00
2.090098088956536344e+02 2.047975151761847190e+00
2.090203788263148965e+02 2.095516911875958233e+00
2.090309487569761586e+02 3.668958737251666324e-01
2.090415186876374207e+02 2.701748482455817779e+00
2.090520886182986544e+02 1.893183754272667052e-01
2.090626585489599165e+02 4.440439485697310396e+00
2.090732284796211786e+02 3.323133980875981663e+00
2.090837984102824407e+02 5.239622029004355142e+00
2.090943683409436744e+02 5.603832482823651873e+00
2.091049382716049365e+02 7.093112066626655610e-01
2.091155082022661986e+02 3.287499041729498472e+00
2.091260781329274607e+02 6.646172167137408771e+00
2.091366480635886944e+02 7.975549763399319980e-01
2.091472179942499565e+02 3.962848852026686686e+00
2.091577879249112186e+02 2.735726097317526584e+00
2.091683578555724807e+02 6.929525070692235111e-01
2.091789277862337144e+02 6.192773891458382529e+00
2.091894977168949765e+02 5.949065944520189220e+00
2.092000676475562386e+02 2.273450544244470795e+00
2.092106375782175007e+02 2.513434742119727616e+00
2.092212075088787628e+02 2.686365528051527729e+00
2.092317774395399965e+02 5.200215939198618464e+00
2.092423473702012586e+02 3.453498272930926039e-01
2.092529173008625207e+02 1.353511860348246110e+00
2.092634872315237828e+02 1.400521049860655731e+00
2.092740571621850165e+02 7.978022366076134020e-01
2.092846270928462786e+02 8.836745505904261222e+00
2.092951970235075407e+02 3.001266004828159417e+00
2.093057669541688028e+02 2.620535398155897644e-01
2.093163368848300365e+02 1.942957104220666809e+00
2.093269068154912986e+02 5.281524036500359065e-01
2.093374767461525607e+02 3.650977055161647389e+00
2.093480466768138228e+02 3.660912847337383536e+00
2.093586166074750565e+02 1.095862901337258943e+00
